brewery,brewery_type,address,city,zipcode,county,latitude,longitude,year_established,guild_member,closed_since_2022,untappd_profile_link,leg_district,month,production,interpolated
Narrows Brewing Company,brewpub,9007 S 19th Street,Tacoma,98466,Pierce,47.24346569,-122.5564963,2013,1,0,https://untappd.com/NarrowsBrewing,27,May,255.36,0
Narrows Brewing Company,brewpub,9007 S 19th Street,Tacoma,98466,Pierce,47.24346569,-122.5564963,2013,1,0,https://untappd.com/NarrowsBrewing,27,June,211.05,0
Narrows Brewing Company,brewpub,9007 S 19th Street,Tacoma,98466,Pierce,47.24346569,-122.5564963,2013,1,0,https://untappd.com/NarrowsBrewing,27,July,194.71,0
Narrows Brewing Company,brewpub,9007 S 19th Street,Tacoma,98466,Pierce,47.24346569,-122.5564963,2013,1,0,https://untappd.com/NarrowsBrewing,27,August,305.47,0
Narrows Brewing Company,brewpub,9007 S 19th Street,Tacoma,98466,Pierce,47.24346569,-122.5564963,2013,1,0,https://untappd.com/NarrowsBrewing,27,September,163.76,0
Narrows Brewing Company,brewpub,9007 S 19th Street,Tacoma,98466,Pierce,47.24346569,-122.5564963,2013,1,0,https://untappd.com/NarrowsBrewing,27,October,170.56,0
Narrows Brewing Company,brewpub,9007 S 19th Street,Tacoma,98466,Pierce,47.24346569,-122.5564963,2013,1,0,https://untappd.com/NarrowsBrewing,27,November,207.36,0
Narrows Brewing Company,brewpub,9007 S 19th Street,Tacoma,98466,Pierce,47.24346569,-122.5564963,2013,1,0,https://untappd.com/NarrowsBrewing,27,December,110.21,0
Narrows Brewing Company,brewpub,9007 S 19th Street,Tacoma,98466,Pierce,47.24346569,-122.5564963,2013,1,0,https://untappd.com/NarrowsBrewing,27,total_annual,2287.06,0
Natural 20 Brewing Company,micro,15310 E Marietta Ave Ste 4,Spokane Valley,99216,Spokane,47.680793,-117.198498,2014,0,0,https://untappd.com/Natural20BrewingCo,4,January,50.0,1
Natural 20 Brewing Company,micro,15310 E Marietta Ave Ste 4,Spokane Valley,99216,Spokane,47.680793,-117.198498,2014,0,0,https://untappd.com/Natural20BrewingCo,4,February,50.0,1
Natural 20 Brewing Company,micro,15310 E Marietta Ave Ste 4,Spokane Valley,99216,Spokane,47.680793,-117.198498,2014,0,0,https://untappd.com/Natural20BrewingCo,4,March,50.0,0
Natural 20 Brewing Company,micro,15310 E Marietta Ave Ste 4,Spokane Valley,99216,Spokane,47.680793,-117.198498,2014,0,0,https://untappd.com/Natural20BrewingCo,4,April,52.0,0
Natural 20 Brewing Company,micro,15310 E Marietta Ave Ste 4,Spokane Valley,99216,Spokane,47.680793,-117.198498,2014,0,0,https://untappd.com/Natural20BrewingCo,4,May,60.5,1
Natural 20 Brewing Company,micro,15310 E Marietta Ave Ste 4,Spokane Valley,99216,Spokane,47.680793,-117.198498,2014,0,0,https://untappd.com/Natural20BrewingCo,4,June,69.0,1
Natural 20 Brewing Company,micro,15310 E Marietta Ave Ste 4,Spokane Valley,99216,Spokane,47.680793,-117.198498,2014,0,0,https://untappd.com/Natural20BrewingCo,4,July,77.5,1
Natural 20 Brewing Company,micro,15310 E Marietta Ave Ste 4,Spokane Valley,99216,Spokane,47.680793,-117.198498,2014,0,0,https://untappd.com/Natural20BrewingCo,4,August,86.0,0
Natural 20 Brewing Company,micro,15310 E Marietta Ave Ste 4,Spokane Valley,99216,Spokane,47.680793,-117.198498,2014,0,0,https://untappd.com/Natural20BrewingCo,4,September,83.25,1
Natural 20 Brewing Company,micro,15310 E Marietta Ave Ste 4,Spokane Valley,99216,Spokane,47.680793,-117.198498,2014,0,0,https://untappd.com/Natural20BrewingCo,4,October,80.5,1
Natural 20 Brewing Company,micro,15310 E Marietta Ave Ste 4,Spokane Valley,99216,Spokane,47.680793,-117.198498,2014,0,0,https://untappd.com/Natural20BrewingCo,4,November,77.75,1
Natural 20 Brewing Company,micro,15310 E Marietta Ave Ste 4,Spokane Valley,99216,Spokane,47.680793,-117.198498,2014,0,0,https://untappd.com/Natural20BrewingCo,4,December,75.0,0
Natural 20 Brewing Company,micro,15310 E Marietta Ave Ste 4,Spokane Valley,99216,Spokane,47.680793,-117.198498,2014,0,0,https://untappd.com/Natural20BrewingCo,4,total_annual,811.5,0
New Maitland Brewing Llc,nano,8903 E Greenbluff Rd,Colbert,99005,Spokane,47.825198,-117.285727,2022,0,0,https://untappd.com/b/new-maitland-brewing-scottish-stoat/5426770,4,January,0.0,0
New Maitland Brewing Llc,nano,8903 E Greenbluff Rd,Colbert,99005,Spokane,47.825198,-117.285727,2022,0,0,https://untappd.com/b/new-maitland-brewing-scottish-stoat/5426770,4,February,0.0,0
New Maitland Brewing Llc,nano,8903 E Greenbluff Rd,Colbert,99005,Spokane,47.825198,-117.285727,2022,0,0,https://untappd.com/b/new-maitland-brewing-scottish-stoat/5426770,4,March,0.0,0
New Maitland Brewing Llc,nano,8903 E Greenbluff Rd,Colbert,99005,Spokane,47.825198,-117.285727,2022,0,0,https://untappd.com/b/new-maitland-brewing-scottish-stoat/5426770,4,April,0.0,0
New Maitland Brewing Llc,nano,8903 E Greenbluff Rd,Colbert,99005,Spokane,47.825198,-117.285727,2022,0,0,https://untappd.com/b/new-maitland-brewing-scottish-stoat/5426770,4,May,0.0,0
New Maitland Brewing Llc,nano,8903 E Greenbluff Rd,Colbert,99005,Spokane,47.825198,-117.285727,2022,0,0,https://untappd.com/b/new-maitland-brewing-scottish-stoat/5426770,4,June,0.0,0
New Maitland Brewing Llc,nano,8903 E Greenbluff Rd,Colbert,99005,Spokane,47.825198,-117.285727,2022,0,0,https://untappd.com/b/new-maitland-brewing-scottish-stoat/5426770,4,July,1.99,0
New Maitland Brewing Llc,nano,8903 E Greenbluff Rd,Colbert,99005,Spokane,47.825198,-117.285727,2022,0,0,https://untappd.com/b/new-maitland-brewing-scottish-stoat/5426770,4,August,2.32,0
New Maitland Brewing Llc,nano,8903 E Greenbluff Rd,Colbert,99005,Spokane,47.825198,-117.285727,2022,0,0,https://untappd.com/b/new-maitland-brewing-scottish-stoat/5426770,4,September,1.44,0
New Maitland Brewing Llc,nano,8903 E Greenbluff Rd,Colbert,99005,Spokane,47.825198,-117.285727,2022,0,0,https://untappd.com/b/new-maitland-brewing-scottish-stoat/5426770,4,October,0.57,0
New Maitland Brewing Llc,nano,8903 E Greenbluff Rd,Colbert,99005,Spokane,47.825198,-117.285727,2022,0,0,https://untappd.com/b/new-maitland-brewing-scottish-stoat/5426770,4,November,0.08,0
New Maitland Brewing Llc,nano,8903 E Greenbluff Rd,Colbert,99005,Spokane,47.825198,-117.285727,2022,0,0,https://untappd.com/b/new-maitland-brewing-scottish-stoat/5426770,4,December,0.16,0
New Maitland Brewing Llc,nano,8903 E Greenbluff Rd,Colbert,99005,Spokane,47.825198,-117.285727,2022,0,0,https://untappd.com/b/new-maitland-brewing-scottish-stoat/5426770,4,total_annual,6.56,0
No Boat Brewing Company,taproom,35214 SE Center Street #2,Snoqualmie,98065,King,47.5285744,-121.8707445,2016,1,0,https://untappd.com/NoBoatBrewingCompany,5,January,19.5,0
No Boat Brewing Company,taproom,35214 SE Center Street #2,Snoqualmie,98065,King,47.5285744,-121.8707445,2016,1,0,https://untappd.com/NoBoatBrewingCompany,5,February,47.5,0
No Boat Brewing Company,taproom,35214 SE Center Street #2,Snoqualmie,98065,King,47.5285744,-121.8707445,2016,1,0,https://untappd.com/NoBoatBrewingCompany,5,March,32.0,0
No Boat Brewing Company,taproom,35214 SE Center Street #2,Snoqualmie,98065,King,47.5285744,-121.8707445,2016,1,0,https://untappd.com/NoBoatBrewingCompany,5,April,42.0,0
No Boat Brewing Company,taproom,35214 SE Center Street #2,Snoqualmie,98065,King,47.5285744,-121.8707445,2016,1,0,https://untappd.com/NoBoatBrewingCompany,5,May,42.0,0
No Boat Brewing Company,taproom,35214 SE Center Street #2,Snoqualmie,98065,King,47.5285744,-121.8707445,2016,1,0,https://untappd.com/NoBoatBrewingCompany,5,June,69.75,0
No Boat Brewing Company,taproom,35214 SE Center Street #2,Snoqualmie,98065,King,47.5285744,-121.8707445,2016,1,0,https://untappd.com/NoBoatBrewingCompany,5,July,49.0,0
No Boat Brewing Company,taproom,35214 SE Center Street #2,Snoqualmie,98065,King,47.5285744,-121.8707445,2016,1,0,https://untappd.com/NoBoatBrewingCompany,5,August,56.5,0
No Boat Brewing Company,taproom,35214 SE Center Street #2,Snoqualmie,98065,King,47.5285744,-121.8707445,2016,1,0,https://untappd.com/NoBoatBrewingCompany,5,September,62.0,0
No Boat Brewing Company,taproom,35214 SE Center Street #2,Snoqualmie,98065,King,47.5285744,-121.8707445,2016,1,0,https://untappd.com/NoBoatBrewingCompany,5,October,47.0,0
No Boat Brewing Company,taproom,35214 SE Center Street #2,Snoqualmie,98065,King,47.5285744,-121.8707445,2016,1,0,https://untappd.com/NoBoatBrewingCompany,5,November,46.0,0
No Boat Brewing Company,taproom,35214 SE Center Street #2,Snoqualmie,98065,King,47.5285744,-121.8707445,2016,1,0,https://untappd.com/NoBoatBrewingCompany,5,December,45.25,0
No Boat Brewing Company,taproom,35214 SE Center Street #2,Snoqualmie,98065,King,47.5285744,-121.8707445,2016,1,0,https://untappd.com/NoBoatBrewingCompany,5,total_annual,558.5,0
No Drought Brewing Company,regional,10604 E 16th Ave,Spokane Valley,99206,Spokane,47.64233504,-117.2626058,2022,0,0,https://untappd.com/NoDroughtBrewingCo,4,January,13.47,0
No Drought Brewing Company,regional,10604 E 16th Ave,Spokane Valley,99206,Spokane,47.64233504,-117.2626058,2022,0,0,https://untappd.com/NoDroughtBrewingCo,4,February,6.98,0
No Drought Brewing Company,regional,10604 E 16th Ave,Spokane Valley,99206,Spokane,47.64233504,-117.2626058,2022,0,0,https://untappd.com/NoDroughtBrewingCo,4,March,7.39,0
No Drought Brewing Company,regional,10604 E 16th Ave,Spokane Valley,99206,Spokane,47.64233504,-117.2626058,2022,0,0,https://untappd.com/NoDroughtBrewingCo,4,April,7.72,0
No Drought Brewing Company,regional,10604 E 16th Ave,Spokane Valley,99206,Spokane,47.64233504,-117.2626058,2022,0,0,https://untappd.com/NoDroughtBrewingCo,4,May,11.61,1
No Drought Brewing Company,regional,10604 E 16th Ave,Spokane Valley,99206,Spokane,47.64233504,-117.2626058,2022,0,0,https://untappd.com/NoDroughtBrewingCo,4,June,15.49,1
No Drought Brewing Company,regional,10604 E 16th Ave,Spokane Valley,99206,Spokane,47.64233504,-117.2626058,2022,0,0,https://untappd.com/NoDroughtBrewingCo,4,July,19.38,0
No Drought Brewing Company,regional,10604 E 16th Ave,Spokane Valley,99206,Spokane,47.64233504,-117.2626058,2022,0,0,https://untappd.com/NoDroughtBrewingCo,4,August,21.1,1
No Drought Brewing Company,regional,10604 E 16th Ave,Spokane Valley,99206,Spokane,47.64233504,-117.2626058,2022,0,0,https://untappd.com/NoDroughtBrewingCo,4,September,22.82,0
No Drought Brewing Company,regional,10604 E 16th Ave,Spokane Valley,99206,Spokane,47.64233504,-117.2626058,2022,0,0,https://untappd.com/NoDroughtBrewingCo,4,October,19.64,1
No Drought Brewing Company,regional,10604 E 16th Ave,Spokane Valley,99206,Spokane,47.64233504,-117.2626058,2022,0,0,https://untappd.com/NoDroughtBrewingCo,4,November,16.45,1
No Drought Brewing Company,regional,10604 E 16th Ave,Spokane Valley,99206,Spokane,47.64233504,-117.2626058,2022,0,0,https://untappd.com/NoDroughtBrewingCo,4,December,13.27,0
No Drought Brewing Company,regional,10604 E 16th Ave,Spokane Valley,99206,Spokane,47.64233504,-117.2626058,2022,0,0,https://untappd.com/NoDroughtBrewingCo,4,total_annual,175.32,0
No-Li Brewhouse,taproom,1003 E Trent Box 2 Suite 180,Spokane,99202,Spokane,47.662698,-117.39419,2003,1,0,https://untappd.com/NoLiBrewhouse,3,January,742.06,0
No-Li Brewhouse,taproom,1003 E Trent Box 2 Suite 180,Spokane,99202,Spokane,47.662698,-117.39419,2003,1,0,https://untappd.com/NoLiBrewhouse,3,February,954.51,0
No-Li Brewhouse,taproom,1003 E Trent Box 2 Suite 180,Spokane,99202,Spokane,47.662698,-117.39419,2003,1,0,https://untappd.com/NoLiBrewhouse,3,March,1113.38,0
No-Li Brewhouse,taproom,1003 E Trent Box 2 Suite 180,Spokane,99202,Spokane,47.662698,-117.39419,2003,1,0,https://untappd.com/NoLiBrewhouse,3,April,1408.57,0
No-Li Brewhouse,taproom,1003 E Trent Box 2 Suite 180,Spokane,99202,Spokane,47.662698,-117.39419,2003,1,0,https://untappd.com/NoLiBrewhouse,3,May,1056.81,0
No-Li Brewhouse,taproom,1003 E Trent Box 2 Suite 180,Spokane,99202,Spokane,47.662698,-117.39419,2003,1,0,https://untappd.com/NoLiBrewhouse,3,June,1246.7,0
No-Li Brewhouse,taproom,1003 E Trent Box 2 Suite 180,Spokane,99202,Spokane,47.662698,-117.39419,2003,1,0,https://untappd.com/NoLiBrewhouse,3,July,1396.96,0
No-Li Brewhouse,taproom,1003 E Trent Box 2 Suite 180,Spokane,99202,Spokane,47.662698,-117.39419,2003,1,0,https://untappd.com/NoLiBrewhouse,3,August,1295.5,0
No-Li Brewhouse,taproom,1003 E Trent Box 2 Suite 180,Spokane,99202,Spokane,47.662698,-117.39419,2003,1,0,https://untappd.com/NoLiBrewhouse,3,September,1409.41,0
No-Li Brewhouse,taproom,1003 E Trent Box 2 Suite 180,Spokane,99202,Spokane,47.662698,-117.39419,2003,1,0,https://untappd.com/NoLiBrewhouse,3,October,1226.51,0
No-Li Brewhouse,taproom,1003 E Trent Box 2 Suite 180,Spokane,99202,Spokane,47.662698,-117.39419,2003,1,0,https://untappd.com/NoLiBrewhouse,3,November,1029.92,0
No-Li Brewhouse,taproom,1003 E Trent Box 2 Suite 180,Spokane,99202,Spokane,47.662698,-117.39419,2003,1,0,https://untappd.com/NoLiBrewhouse,3,December,1344.53,0
No-Li Brewhouse,taproom,1003 E Trent Box 2 Suite 180,Spokane,99202,Spokane,47.662698,-117.39419,2003,1,0,https://untappd.com/NoLiBrewhouse,3,total_annual,14224.86,0
North 47 Brewing Company,brewpub,1000 Town Ctr NE #160,Tacoma,98422,Pierce,47.30098342,-122.4354485,2015,0,0,https://untappd.com/North47BrewingCo,27,January,18.0,0
North 47 Brewing Company,brewpub,1000 Town Ctr NE #160,Tacoma,98422,Pierce,47.30098342,-122.4354485,2015,0,0,https://untappd.com/North47BrewingCo,27,February,18.0,0
North 47 Brewing Company,brewpub,1000 Town Ctr NE #160,Tacoma,98422,Pierce,47.30098342,-122.4354485,2015,0,0,https://untappd.com/North47BrewingCo,27,March,26.0,0
North 47 Brewing Company,brewpub,1000 Town Ctr NE #160,Tacoma,98422,Pierce,47.30098342,-122.4354485,2015,0,0,https://untappd.com/North47BrewingCo,27,April,8.5,0
North 47 Brewing Company,brewpub,1000 Town Ctr NE #160,Tacoma,98422,Pierce,47.30098342,-122.4354485,2015,0,0,https://untappd.com/North47BrewingCo,27,May,16.0,0
North 47 Brewing Company,brewpub,1000 Town Ctr NE #160,Tacoma,98422,Pierce,47.30098342,-122.4354485,2015,0,0,https://untappd.com/North47BrewingCo,27,June,18.0,0
North 47 Brewing Company,brewpub,1000 Town Ctr NE #160,Tacoma,98422,Pierce,47.30098342,-122.4354485,2015,0,0,https://untappd.com/North47BrewingCo,27,July,21.0,0
North 47 Brewing Company,brewpub,1000 Town Ctr NE #160,Tacoma,98422,Pierce,47.30098342,-122.4354485,2015,0,0,https://untappd.com/North47BrewingCo,27,August,20.0,0
North 47 Brewing Company,brewpub,1000 Town Ctr NE #160,Tacoma,98422,Pierce,47.30098342,-122.4354485,2015,0,0,https://untappd.com/North47BrewingCo,27,September,24.0,0
North 47 Brewing Company,brewpub,1000 Town Ctr NE #160,Tacoma,98422,Pierce,47.30098342,-122.4354485,2015,0,0,https://untappd.com/North47BrewingCo,27,October,15.0,0
North 47 Brewing Company,brewpub,1000 Town Ctr NE #160,Tacoma,98422,Pierce,47.30098342,-122.4354485,2015,0,0,https://untappd.com/North47BrewingCo,27,November,19.5,0
North 47 Brewing Company,brewpub,1000 Town Ctr NE #160,Tacoma,98422,Pierce,47.30098342,-122.4354485,2015,0,0,https://untappd.com/North47BrewingCo,27,December,9.0,0
North 47 Brewing Company,brewpub,1000 Town Ctr NE #160,Tacoma,98422,Pierce,47.30098342,-122.4354485,2015,0,0,https://untappd.com/North47BrewingCo,27,total_annual,213.0,0
North Fork Brewery,taproom,6186 Mount Baker Hwy,Deming,98244,Whatcom,48.89023277,-122.1515053,1997,1,0,https://untappd.com/TheNorthForkBrewery,42,January,27.29,0
North Fork Brewery,taproom,6186 Mount Baker Hwy,Deming,98244,Whatcom,48.89023277,-122.1515053,1997,1,0,https://untappd.com/TheNorthForkBrewery,42,February,22.84,0
North Fork Brewery,taproom,6186 Mount Baker Hwy,Deming,98244,Whatcom,48.89023277,-122.1515053,1997,1,0,https://untappd.com/TheNorthForkBrewery,42,March,34.48,0
North Fork Brewery,taproom,6186 Mount Baker Hwy,Deming,98244,Whatcom,48.89023277,-122.1515053,1997,1,0,https://untappd.com/TheNorthForkBrewery,42,April,29.32,0
North Fork Brewery,taproom,6186 Mount Baker Hwy,Deming,98244,Whatcom,48.89023277,-122.1515053,1997,1,0,https://untappd.com/TheNorthForkBrewery,42,May,33.06,0
North Fork Brewery,taproom,6186 Mount Baker Hwy,Deming,98244,Whatcom,48.89023277,-122.1515053,1997,1,0,https://untappd.com/TheNorthForkBrewery,42,June,28.55,0
North Fork Brewery,taproom,6186 Mount Baker Hwy,Deming,98244,Whatcom,48.89023277,-122.1515053,1997,1,0,https://untappd.com/TheNorthForkBrewery,42,July,45.32,0
North Fork Brewery,taproom,6186 Mount Baker Hwy,Deming,98244,Whatcom,48.89023277,-122.1515053,1997,1,0,https://untappd.com/TheNorthForkBrewery,42,August,48.45,0
North Fork Brewery,taproom,6186 Mount Baker Hwy,Deming,98244,Whatcom,48.89023277,-122.1515053,1997,1,0,https://untappd.com/TheNorthForkBrewery,42,September,37.74,0
North Fork Brewery,taproom,6186 Mount Baker Hwy,Deming,98244,Whatcom,48.89023277,-122.1515053,1997,1,0,https://untappd.com/TheNorthForkBrewery,42,October,28.87,0
North Fork Brewery,taproom,6186 Mount Baker Hwy,Deming,98244,Whatcom,48.89023277,-122.1515053,1997,1,0,https://untappd.com/TheNorthForkBrewery,42,November,26.0,0
North Fork Brewery,taproom,6186 Mount Baker Hwy,Deming,98244,Whatcom,48.89023277,-122.1515053,1997,1,0,https://untappd.com/TheNorthForkBrewery,42,December,27.61,0
North Fork Brewery,taproom,6186 Mount Baker Hwy,Deming,98244,Whatcom,48.89023277,-122.1515053,1997,1,0,https://untappd.com/TheNorthForkBrewery,42,total_annual,389.53000000000003,0
North Jetty Brewing,taproom,4200 Pacific Way,Seaview,98017,King,46.33317158,-124.0546726,2014,1,0,https://untappd.com/NorthJettyBrewing,19,January,21.34,0
North Jetty Brewing,taproom,4200 Pacific Way,Seaview,98017,King,46.33317158,-124.0546726,2014,1,0,https://untappd.com/NorthJettyBrewing,19,February,48.42,0
North Jetty Brewing,taproom,4200 Pacific Way,Seaview,98017,King,46.33317158,-124.0546726,2014,1,0,https://untappd.com/NorthJettyBrewing,19,March,62.93,0
North Jetty Brewing,taproom,4200 Pacific Way,Seaview,98017,King,46.33317158,-124.0546726,2014,1,0,https://untappd.com/NorthJettyBrewing,19,April,45.15,0
North Jetty Brewing,taproom,4200 Pacific Way,Seaview,98017,King,46.33317158,-124.0546726,2014,1,0,https://untappd.com/NorthJettyBrewing,19,May,61.44,0
North Jetty Brewing,taproom,4200 Pacific Way,Seaview,98017,King,46.33317158,-124.0546726,2014,1,0,https://untappd.com/NorthJettyBrewing,19,June,56.48,0
North Jetty Brewing,taproom,4200 Pacific Way,Seaview,98017,King,46.33317158,-124.0546726,2014,1,0,https://untappd.com/NorthJettyBrewing,19,July,64.74,0
North Jetty Brewing,taproom,4200 Pacific Way,Seaview,98017,King,46.33317158,-124.0546726,2014,1,0,https://untappd.com/NorthJettyBrewing,19,August,82.77,0
North Jetty Brewing,taproom,4200 Pacific Way,Seaview,98017,King,46.33317158,-124.0546726,2014,1,0,https://untappd.com/NorthJettyBrewing,19,September,65.1,0
North Jetty Brewing,taproom,4200 Pacific Way,Seaview,98017,King,46.33317158,-124.0546726,2014,1,0,https://untappd.com/NorthJettyBrewing,19,October,60.03,0
North Jetty Brewing,taproom,4200 Pacific Way,Seaview,98017,King,46.33317158,-124.0546726,2014,1,0,https://untappd.com/NorthJettyBrewing,19,November,21.96,0
North Jetty Brewing,taproom,4200 Pacific Way,Seaview,98017,King,46.33317158,-124.0546726,2014,1,0,https://untappd.com/NorthJettyBrewing,19,December,48.65,0
North Jetty Brewing,taproom,4200 Pacific Way,Seaview,98017,King,46.33317158,-124.0546726,2014,1,0,https://untappd.com/NorthJettyBrewing,19,total_annual,639.01,0
North Sound Brewing Company,brewpub,17406 Washington 536,Mount Vernon,98273,Skagit,48.431553,-122.3702,2010,1,0,https://untappd.com/NorthSoundBrewingCompany,10,January,20.35,0
North Sound Brewing Company,brewpub,17406 Washington 536,Mount Vernon,98273,Skagit,48.431553,-122.3702,2010,1,0,https://untappd.com/NorthSoundBrewingCompany,10,February,25.52,0
North Sound Brewing Company,brewpub,17406 Washington 536,Mount Vernon,98273,Skagit,48.431553,-122.3702,2010,1,0,https://untappd.com/NorthSoundBrewingCompany,10,March,28.86,0
North Sound Brewing Company,brewpub,17406 Washington 536,Mount Vernon,98273,Skagit,48.431553,-122.3702,2010,1,0,https://untappd.com/NorthSoundBrewingCompany,10,April,25.51,0
North Sound Brewing Company,brewpub,17406 Washington 536,Mount Vernon,98273,Skagit,48.431553,-122.3702,2010,1,0,https://untappd.com/NorthSoundBrewingCompany,10,May,28.53,0
North Sound Brewing Company,brewpub,17406 Washington 536,Mount Vernon,98273,Skagit,48.431553,-122.3702,2010,1,0,https://untappd.com/NorthSoundBrewingCompany,10,June,31.55,0
North Sound Brewing Company,brewpub,17406 Washington 536,Mount Vernon,98273,Skagit,48.431553,-122.3702,2010,1,0,https://untappd.com/NorthSoundBrewingCompany,10,July,30.54,0
North Sound Brewing Company,brewpub,17406 Washington 536,Mount Vernon,98273,Skagit,48.431553,-122.3702,2010,1,0,https://untappd.com/NorthSoundBrewingCompany,10,August,32.7,0
North Sound Brewing Company,brewpub,17406 Washington 536,Mount Vernon,98273,Skagit,48.431553,-122.3702,2010,1,0,https://untappd.com/NorthSoundBrewingCompany,10,September,28.34,0
North Sound Brewing Company,brewpub,17406 Washington 536,Mount Vernon,98273,Skagit,48.431553,-122.3702,2010,1,0,https://untappd.com/NorthSoundBrewingCompany,10,October,28.36,0
North Sound Brewing Company,brewpub,17406 Washington 536,Mount Vernon,98273,Skagit,48.431553,-122.3702,2010,1,0,https://untappd.com/NorthSoundBrewingCompany,10,November,24.02,0
North Sound Brewing Company,brewpub,17406 Washington 536,Mount Vernon,98273,Skagit,48.431553,-122.3702,2010,1,0,https://untappd.com/NorthSoundBrewingCompany,10,December,23.69,0
North Sound Brewing Company,brewpub,17406 Washington 536,Mount Vernon,98273,Skagit,48.431553,-122.3702,2010,1,0,https://untappd.com/NorthSoundBrewingCompany,10,total_annual,327.97,0
Northern Ales,brewpub,325 W 3rd Ave,Kettle Falls,99141,Stevens,48.61016972,-118.059909,2014,0,1,https://untappd.com/NorthernAles,7,January,3.27,1
Northern Ales,brewpub,325 W 3rd Ave,Kettle Falls,99141,Stevens,48.61016972,-118.059909,2014,0,1,https://untappd.com/NorthernAles,7,February,3.27,0
Northern Ales,brewpub,325 W 3rd Ave,Kettle Falls,99141,Stevens,48.61016972,-118.059909,2014,0,1,https://untappd.com/NorthernAles,7,March,13.0,0
Northern Ales,brewpub,325 W 3rd Ave,Kettle Falls,99141,Stevens,48.61016972,-118.059909,2014,0,1,https://untappd.com/NorthernAles,7,April,14.35,0
Northern Ales,brewpub,325 W 3rd Ave,Kettle Falls,99141,Stevens,48.61016972,-118.059909,2014,0,1,https://untappd.com/NorthernAles,7,May,14.57,1
Northern Ales,brewpub,325 W 3rd Ave,Kettle Falls,99141,Stevens,48.61016972,-118.059909,2014,0,1,https://untappd.com/NorthernAles,7,June,14.8,1
Northern Ales,brewpub,325 W 3rd Ave,Kettle Falls,99141,Stevens,48.61016972,-118.059909,2014,0,1,https://untappd.com/NorthernAles,7,July,15.02,0
Northern Ales,brewpub,325 W 3rd Ave,Kettle Falls,99141,Stevens,48.61016972,-118.059909,2014,0,1,https://untappd.com/NorthernAles,7,August,11.5,0
Northern Ales,brewpub,325 W 3rd Ave,Kettle Falls,99141,Stevens,48.61016972,-118.059909,2014,0,1,https://untappd.com/NorthernAles,7,September,20.43,1
Northern Ales,brewpub,325 W 3rd Ave,Kettle Falls,99141,Stevens,48.61016972,-118.059909,2014,0,1,https://untappd.com/NorthernAles,7,October,29.37,1
Northern Ales,brewpub,325 W 3rd Ave,Kettle Falls,99141,Stevens,48.61016972,-118.059909,2014,0,1,https://untappd.com/NorthernAles,7,November,38.3,0
Northern Ales,brewpub,325 W 3rd Ave,Kettle Falls,99141,Stevens,48.61016972,-118.059909,2014,0,1,https://untappd.com/NorthernAles,7,December,11.5,0
Northern Ales,brewpub,325 W 3rd Ave,Kettle Falls,99141,Stevens,48.61016972,-118.059909,2014,0,1,https://untappd.com/NorthernAles,7,total_annual,189.38,0
Northwest Brewing Company,micro,610 Pacific Ave,Tacoma,98402,King,47.25788663,-122.4401044,2007,0,0,https://untappd.com/NorthwestBrewingCompany,27,January,161.9,0
Northwest Brewing Company,micro,610 Pacific Ave,Tacoma,98402,King,47.25788663,-122.4401044,2007,0,0,https://untappd.com/NorthwestBrewingCompany,27,February,73.0,0
Northwest Brewing Company,micro,610 Pacific Ave,Tacoma,98402,King,47.25788663,-122.4401044,2007,0,0,https://untappd.com/NorthwestBrewingCompany,27,March,189.6,0
Northwest Brewing Company,micro,610 Pacific Ave,Tacoma,98402,King,47.25788663,-122.4401044,2007,0,0,https://untappd.com/NorthwestBrewingCompany,27,April,124.45,1
Northwest Brewing Company,micro,610 Pacific Ave,Tacoma,98402,King,47.25788663,-122.4401044,2007,0,0,https://untappd.com/NorthwestBrewingCompany,27,May,59.3,0
Northwest Brewing Company,micro,610 Pacific Ave,Tacoma,98402,King,47.25788663,-122.4401044,2007,0,0,https://untappd.com/NorthwestBrewingCompany,27,June,53.15,1
Northwest Brewing Company,micro,610 Pacific Ave,Tacoma,98402,King,47.25788663,-122.4401044,2007,0,0,https://untappd.com/NorthwestBrewingCompany,27,July,47.0,0
Northwest Brewing Company,micro,610 Pacific Ave,Tacoma,98402,King,47.25788663,-122.4401044,2007,0,0,https://untappd.com/NorthwestBrewingCompany,27,August,88.4,0
Northwest Brewing Company,micro,610 Pacific Ave,Tacoma,98402,King,47.25788663,-122.4401044,2007,0,0,https://untappd.com/NorthwestBrewingCompany,27,September,42.86,1
Northwest Brewing Company,micro,610 Pacific Ave,Tacoma,98402,King,47.25788663,-122.4401044,2007,0,0,https://untappd.com/NorthwestBrewingCompany,27,October,-2.67,0
Northwest Brewing Company,micro,610 Pacific Ave,Tacoma,98402,King,47.25788663,-122.4401044,2007,0,0,https://untappd.com/NorthwestBrewingCompany,27,November,73.3,0
Northwest Brewing Company,micro,610 Pacific Ave,Tacoma,98402,King,47.25788663,-122.4401044,2007,0,0,https://untappd.com/NorthwestBrewingCompany,27,December,73.3,1
Northwest Brewing Company,micro,610 Pacific Ave,Tacoma,98402,King,47.25788663,-122.4401044,2007,0,0,https://untappd.com/NorthwestBrewingCompany,27,total_annual,983.59,0
Northwest Peaks Brewery,brewpub,5718 Rainier Ave S,Seattle,98118,King,47.55099284,-122.2774345,2011,0,1,https://untappd.com/nwpeaksbrewery,37,January,10.0,0
